id,Action
423,0.4157158189144921
424,0.3086624535018132
425,0.7397365968252518
426,0.9174374108398938
427,0.9532684692703794
428,0.9197438878910169
429,0.3705431055803366
430,0.949496796884077
431,0.7402991993601107
432,0.6208431050789729
433,0.7146878108840893
434,0.34417172897744885
435,0.8133587581401489
436,0.9708366997371402
437,0.6237501910443217
438,0.34462074975502055
439,0.403239587981238
440,0.45586542781801787
441,0.7480553371262992
442,0.9807445372196879
443,0.7683026334293713
444,0.5836633932200739
445,0.21831456299702906
446,0.6630434487627567
447,0.24462079842641238
448,0.9806669862923797
449,0.7204325177272889
450,0.3444233156000433
451,0.4969366900194288
452,0.4374353224225281
453,0.955248714908234
454,0.4157132150580082
455,0.3717858042918705
456,0.8558342636246097
457,0.8282437208777552
458,0.5411278440261804
459,0.7256077093295298
460,0.47015535082221277
461,0.08052318877895606
462,0.994783977710669
463,0.9558471125765525
464,0.6550885264903212
465,0.86144784287878
466,0.6752661768506436
467,0.3167415477837573
468,0.4463372054919463
469,0.9284638226394216
470,0.3934725494087975
471,0.7245824615439038
472,0.8115557244746208
473,0.9727321754986629
474,0.41667107786183954
475,0.4114508493575512
476,0.1661254366647863
477,0.9254867514479204
478,0.5827377034867822
479,0.8349441229880019
480,0.9445924213103181
481,0.7958005939013714
482,0.7747859353766475
483,0.9295543628564091
484,0.6712926260406504
485,0.731561433858387
486,0.5609483979734676
487,0.2336833354237015
488,0.9593377804830335
489,0.7755859335901829
490,0.5609483979734676
491,0.7642381550653918
492,0.6712102291414181
493,0.31160252237839237
494,0.8613790833342465
495,0.37578730005707905
496,0.9513425186431442
497,0.855107707894316
498,0.7252651117543119
499,0.8976569830632757
500,0.9006753319748004
501,0.9836395476101993
502,0.5118547319376462
503,0.6361807701776017
504,0.6000738999084904
505,0.6413316788638812
506,0.8236352056911282
507,0.9550893382872758
508,0.723957975146659
509,0.5384973579888246
510,0.3963960612504846
511,0.236766278197002
512,0.7444002282546547
513,0.5021832453645124
514,0.24252023815953028
515,0.9530457463650772
516,0.8709214935144627
517,0.76189661144663
518,0.8489439029595721
519,0.4364987500362875
520,0.2433994193622727
521,0.7082600771122585
522,0.5127380916079637
523,0.8964519921214127
524,0.24865477070047873
525,0.4421424691205239
526,0.25297969211973165
527,0.6263744160592564
528,0.5252882321246967
529,0.36095924449774647
530,0.9814559647497941
531,0.5541249197166843
532,0.4140491408354302
533,0.7708300172569712
534,0.2114582613136152
535,0.5561013133978661
536,0.9600684674917193
537,0.8474906801091203
538,0.29630609906014377
539,0.6075476939294255
540,0.6598352313975004
541,0.37201467329471244
542,0.6411766108075455
543,0.4444762855062939
544,0.7812724908486457
545,0.3934349308581441
546,0.7041472944735764
547,0.4786081043497956
548,0.10496609331587112
549,0.159051953118347
550,0.49320827771402403
551,0.9530870597291634
552,0.7107026532257028
553,0.7342490704672987
554,0.2956664827364463
555,0.49759143645928106
556,0.9409748693354167
557,0.8253356504911031
558,0.7005146209301977
559,0.5360374247472252
560,0.4616628440466452
561,0.3610670589318623
562,0.5375263213663791
563,0.7177804096690569
564,0.345812909256562
565,0.944020675764398
566,0.44502830834033996
567,0.4249691237460606
568,0.15857888605263246
569,0.46421502315531427
570,0.24823537209237442
571,0.025079778650182974
572,0.342260910437064
573,0.3986013116120402
574,0.09142201292053495
575,0.9704308258196317
576,0.7204144560424407
577,0.6267271700504374
578,0.8128572587350629
579,0.25830303852841635
580,0.3344548782779928
581,0.8515340084711176
582,0.7819936426568643
583,0.6734852522369951
584,0.5652434194072892
585,0.928883276003972
586,0.9473796837529801
587,0.6630217688656662
588,0.4333880934017767
589,0.984528277607133
590,0.5633898363880334
591,0.3431240962599573
592,0.6141652734950795
593,0.19963958594086992
594,0.9267746137355599
595,0.9958602140360971
596,0.9964403812013205
597,0.9775690375966752
598,0.021209798498853558
599,0.5278789024594929
600,0.6505525534063888
601,0.7869412021417553
602,0.23569169055922498
603,0.9954703175077788
604,0.5557109379350921
605,0.2829055475095315
606,0.9369242932091084
607,0.5149991890803167
608,0.8645786164500551
609,0.7337571493659462
610,0.36291699901916286
611,0.6956580378326239
612,0.979513460787872
613,0.877380741851845
614,0.2081659922517152
615,0.9857254832389655
616,0.13409682279671475
617,0.5020677311380949
618,0.2371728340921541
619,0.9819951045519405
620,0.865092201396562
621,0.8502599435635342
622,0.5632222144215705
623,0.6522987687930649
624,0.641657372222104
625,0.2829055475095315
626,0.5554311633621168
627,0.4862300023933285
628,0.51686296101645
629,0.8613595426397749
630,0.8336575148445363
631,0.7880915744585049
632,0.7036821546360742
633,0.7204144560424407
634,0.9646490731112516
635,0.2743378045486837
636,0.5286783804191274
637,0.8315319210321083
638,0.8296796854967797
639,0.30023157866954825
640,0.7462729553326909
641,0.3874673855929393
642,0.5375012159290908
643,0.6389631491072171
644,0.9454574724759974
645,0.6764298014425637
646,0.14610519968705216
647,0.9451734504287705
648,0.6233673241075041
649,0.9205875154489249
650,0.439550814116515
651,0.49805274849705566
652,0.9898109188821459
653,0.6042649194811196
654,0.42667130336231734
655,0.5808399293682586
656,0.756292225969331
657,0.34919066099324225
658,0.7960726081013031
659,0.7232867398436188
660,0.8418836391917436
661,0.8789818082750595
662,0.8605740705664295
663,0.7282656354086605
664,0.9204711759033989
665,0.473817438888268
666,0.4928448635346245
667,0.26585069158502883
668,0.9201643205936567
669,0.7578815682472876
670,0.18799591011545533
671,0.4902280017932196
672,0.6183175855558386
673,0.19996244760554846
674,0.7969463741762763
675,0.6172724036375544
676,0.6049766852787869
677,0.4711877633036073
678,0.7000497852066334
679,0.5888032049918652
680,0.7057327507231377
681,0.48528495585697373
682,0.09746409812952923
683,0.8646596567712068
684,0.9445334234462323
685,0.6927887586004625
686,0.4573274304846639
687,0.5137077425948189
688,0.5900634154960707
689,0.721372966864689
690,0.714320759054958
691,0.9488593287472713
692,0.4744312674760811
693,0.42043844717254947
694,0.936098215466379
695,0.619691771836067
696,0.07125381323383839
697,0.9441838132521352
698,0.5059414910674663
699,0.5495164596703533
700,0.45776898462358334
701,0.7547426779808786
702,0.689481297723597
703,0.4913642113377304
704,0.3844499489516091
705,0.6044874640931768
706,0.044079431356823975
707,0.9286584402919182
708,0.9503842352010728
709,0.8001087956730377
710,0.7676776675723679
711,0.8140596309614894
712,0.7528413826307383
713,0.9760902975139332
714,0.93114258179579
715,0.8152873570102668
716,0.062180881058861145
717,0.8183404613466367
718,0.5020677311380949
719,0.9163047469403341
720,0.44801025080075724
721,0.3060792275352974
722,0.927050779244552
723,0.7634856277849313
724,0.3109497118296374
725,0.8035993218776564
726,0.5974641486255782
727,0.6934536862029043
728,0.9823480606889826
729,0.6976227792088452
730,0.412570556626073
731,0.2883035651710587
732,0.9911843085269849
733,0.9133025929714222
734,0.9629960347862874
735,0.4467029386878033
736,0.32617570495488935
737,0.4772432082751089
738,0.8286375721858495
739,0.5318175389218419
740,0.8448909439536101
741,0.8138202088207472
742,0.6014490298199294
743,0.7320813846250414
744,0.8283902104018871
745,0.7644226455672541
746,0.8532226524338355
747,0.6023160712203608
748,0.721372966864689
749,0.9622225976907515
750,0.9497044564439768
751,0.9341462893480805
752,0.8145766424522454
753,0.7090624797535576
754,0.9314276541666108
755,0.6850085354042791
756,0.1708390893808808
757,0.8596484842621129
758,0.6092243959770415
759,0.5361056698330344
760,0.45912410441712753
761,0.6428005778961706
762,0.4513327903013468
763,0.6324700987903882
764,0.5313505355655432
765,0.6974141623732407
766,0.34334774626634484
767,0.4753536533531333
768,0.8451883973348918
769,0.8455947366147193
770,0.5276349317139946
771,0.9949020085950873
772,0.7105509407113844
773,0.6493822092742904
774,0.5103796397019728
775,0.7988826151485249
776,0.02104908558789022
777,0.6998024649593826
778,0.7159394408508416
779,0.8282223779657212
780,0.14934225287921035
781,0.09608348817829922
782,0.7814512503621569
783,0.9924650044605006
784,0.14611390884277675
785,0.05926037018364798
786,0.8638430321816273
787,0.8677063920621678
788,0.1916524167972737
789,0.8919105033636967
790,0.35235247698288497
791,0.6238824507900307
792,0.8104216680079729
793,0.3309942252599284
794,0.8992660946461041
795,0.7941634008143577
796,0.35784728129072885
797,0.7264143925890313
798,0.9356850149249184
799,0.38223726624480187
800,0.918556253164601
801,0.9818332180653414
802,0.538480290201117
803,0.3705099464733861
804,0.5996379330878704
805,0.6668724913893217
806,0.7528413826307383
807,0.015122291591018173
808,0.1715418824786207
809,0.69430891841025
810,0.6956580378326239
811,0.5357385583887515
812,0.3199351640168446
813,0.8961613909945724
814,0.44469330026441706
815,0.15158582792274208
816,0.9960047041613757
817,0.8117826548480154
818,0.5974693388437674
819,0.7455710376929967
820,0.752127275833306
821,0.6601165189073195
822,0.5928641140196648
823,0.9914122080953326
824,0.5431022913926852
825,0.7218514838898636
826,0.20338462780610786
827,0.8240152877375955
828,0.9126843583806237
829,0.6833241790587592
830,0.6571615750598522
831,0.740941687933441
832,0.9794365027516886
833,0.6501062037678317
834,0.3664672387959714
835,0.7912177030842058
836,0.8020891926306486
837,0.6212895133292501
838,0.9008062182004625
839,0.17542904039977514
840,0.3965957358336297
841,0.7199554775907987
842,0.8656912411290214
843,0.884932441935786
844,0.7664134971835338
845,0.6261078191798938
846,0.8544715089364529
847,0.19557208681683774
848,0.7652249048117465
849,0.562552216827521
850,0.3344853218693038
851,0.8617562924423575
852,0.8580603114770383
853,0.4118157861936567
854,0.05076699108359297
855,0.9134602912344637
856,0.836073052719959
857,0.8180021276919609
858,0.8524465933059533
859,0.5028123327884929
860,0.9006586370017597
861,0.8691620631862547
862,0.3819859018786421
863,0.9780983775444523
864,0.49425802569986366
865,0.2267819551947768
866,0.36974315992467305
867,0.6713589586156471
868,0.5933272438313129
869,0.6776813349591142
870,0.5317880141388626
871,0.9134602912344637
872,0.2817653557617459
873,0.8103807324957885
874,0.606190496817693
875,0.633032487991695
876,0.6000538693474026
877,0.6662090212540599
878,0.33397951601851905
879,0.6599742168402057
880,0.5609483979734676
881,0.5583902807178499
882,0.8379399406491536
883,0.5879949747150236
884,0.5080006703872018
885,0.11030169342548397
886,0.9027768127662097
887,0.15255927656559917
888,0.7177804096690569
889,0.49865772689744803
890,0.8890326562359689
891,0.763567173298031
892,0.34405791973653194
893,0.2896083593561791
894,0.9181332761962515
895,0.714320759054958
896,0.9084504756230586
897,0.5482702132796125
898,0.8496600715093632
899,0.45776898462358334
900,0.9403181466551648
901,0.9320417857105269
902,0.7176503489121313
903,0.6414489751568402
904,0.6679344444641927
905,0.8122247297933466
906,0.5317880141388626
907,0.9040466615922268
908,0.950863971921065
909,0.5754019420023396
910,0.6490682992430283
911,0.6087240141281451
912,0.4511770625757407
913,0.7249129714818123
914,0.843258468090311
915,0.8485188731785912
916,0.4980607555391716
917,0.4114508493575512
918,0.4439748056324958
919,0.846899415139679
920,0.4675555732852564
921,0.8526214617894902
922,0.8855649316015931
923,0.34118751256924296
924,0.027112963257954318
925,0.11521625983034782
926,0.7206249931604122
927,0.9628921829616391
928,0.9702217735922014
929,0.7177804096690569
930,0.9845646216473889
931,0.7827712562460737
932,0.6592650157294001
933,0.5317880141388626
934,0.481303005168056
935,0.7522586052423674
936,0.1689587055092366
937,0.7107994210259986
938,0.664172296063233
939,0.2081659922517152
940,0.5757078262421252
941,0.9857242983801441
942,0.8957484624991676
943,0.582788199779248
944,0.6679344444641927
945,0.3988044947845316
946,0.634325563069457
947,0.6914954059831885
948,0.048232287793076895
949,0.8612856814532323
950,0.8829942964147031
951,0.9638198622696476
952,0.40488778444804085
953,0.7137354521835906
954,0.6361756512212717
955,0.7920222581657042
956,0.15239042646446516
957,0.7925650297481305
958,0.4532935945605035
959,0.44455581553088236
960,0.310948575522687
961,0.22477148737977443
962,0.9699621903836996
963,0.8963876190588816
964,0.6261649126468551
965,0.31321832068040273
966,0.5497617749597546
967,0.5427142612187703
968,0.34900086330865177
969,0.9284638226394216
970,0.4951382962645327
971,0.8899422340345503
972,0.9873203012591855
973,0.749103967812408
974,0.9729949409529364
975,0.4908951015445273
976,0.6549122337014838
977,0.30023157866954825
978,0.6436245274707458
979,0.6269319327664137
980,0.025079778650182974
981,0.988871198024078
982,0.7315784208156466
983,0.9843319444195133
984,0.22852808046009224
985,0.7593097480162843
986,0.5609483979734676
987,0.9975556608803687
988,0.7177804096690569
989,0.7794620689416053
990,0.44512575803550003
991,0.5800195261621357
992,0.5798488364817043
993,0.9916485608152125
994,0.9385409895889424
995,0.6658899125275515
996,0.8711479368314942
997,0.051266982256374695
998,0.52624609223818275
999,0.5724864450074892
1000,0.873835365432269
1001,0.9437196276581257
1002,0.5511143567468004
1003,0.6117123358393057
1004,0.5029288486526969
1005,0.7174017187706415
1006,0.22794507006024667
1007,0.8048479440046096
1008,0.7556706241288259
1009,0.825250848360059
1010,0.34111275119131373
1011,0.9114118245682681
1012,0.7797111451540077
1013,0.9623344674560207
1014,0.7018489812098188
1015,0.7950845646592748
1016,0.988747401317131
1017,0.3003640375377239
1018,0.2001339493028778
1019,0.3382326894175891
1020,0.8498768781599577
1021,0.9935466498325485
1022,0.8393975987896717
1023,0.0506109630376994
1024,0.8758156719439263
1025,0.6703128395968257
1026,0.49858483437005996
1027,0.6571615750598522
1028,0.28973935995810457
1029,0.7556706241288259
1030,0.7721216278079721
1031,0.584804691369791
1032,0.9648679090607298
1033,0.9282264714336883
1034,0.24054802403417447
1035,0.9814601020784163
1036,0.9090144497626483
1037,0.2883035651710587
1038,0.6713330190653048
1039,0.5741825027936529
1040,0.9848909233880174
1041,0.6580479342439972
1042,0.9149884299740297
1043,0.045607758245634886
1044,0.1057903327887187
1045,0.17941018298917574
1046,0.6693873424350159
1047,0.9160341295473584
1048,0.7245824615439038
1049,0.11141232121059184
1050,0.919787282741728
1051,0.9854965992583666
1052,0.6966539755902712
1053,0.9865724939465526
1054,0.4678439489433491
1055,0.6580343665105834
1056,0.30290704581167754
1057,0.6425166041342231
1058,0.6448612516072965
1059,0.6414627838258602
1060,0.620615067061867
1061,0.6037691494857715
1062,0.3714761246950073
1063,0.1661254366647863
1064,0.6356462373686337
1065,0.8836203791617527
1066,0.7178007882440812
1067,0.3377857055647708
1068,0.34417172897744885
1069,0.6909294873548988
1070,0.9028854988591559
1071,0.6205367645353599
1072,0.9406324608228211
1073,0.3707632690802971
1074,0.5381294565280779
1075,0.9799004341121481
1076,0.6692443874680281
1077,0.6635833781965195
1078,0.5345513112810032
1079,0.9203541949313921
1080,0.1510830520336419
1081,0.9949302311041232
1082,0.9212491329255829
1083,0.6359880335737145
1084,0.737015280284724
1085,0.1324350705441073
1086,0.9530790450140724
1087,0.3575060135014978
1088,0.5243488598149283
1089,0.7113617418952288
1090,0.9644795785637079
1091,0.5588078499250176
1092,0.9291464606882295
1093,0.5052627117301168
1094,0.8011134342243988
1095,0.9608849548870808
1096,0.3867635634124967
1097,0.6704489963955639
1098,0.8291172969418167
1099,0.4114508493575512
1100,0.2123144422892
1101,0.30290704581167754
1102,0.37004277774554845
1103,0.8883064744751715
1104,0.4421424691205239
1105,0.9035186984062789
1106,0.994263669806317
1107,0.7059062954473071
1108,0.8870250695214718
1109,0.8848651115937886
1110,0.7594744164400633
1111,0.9646490731112516
1112,0.9300752352325871
1113,0.845876642396856
1114,0.7854991951837095
1115,0.39825109183311913
1116,0.8186240030305276
1117,0.3516501998123703
1118,0.34252506478889144
1119,0.3309942252599284
1120,0.7431896515231537
1121,0.896251292257968
1122,0.60679910980505
1123,0.2180034684146723
1124,0.3762066240866591
1125,0.8436805093686583
1126,0.19487549387186998
1127,0.8301444974906577
1128,0.7188439854320756
1129,0.8932305324454355
1130,0.96998418505279
1131,0.7224784511846774
1132,0.2956661613215691
1133,0.847901676105298
1134,0.9400692882484759
1135,0.5179130242166212
1136,0.5973966620311918
1137,0.6012694109693072
1138,0.8474331372943593
1139,0.9932218048509812
1140,0.44436974179498506
1141,0.634446760785761
1142,0.522301045310854
1143,0.6400552574868361
1144,0.7140598128798075
1145,0.7151510365741828
1146,0.9718866789618466
1147,0.8205164143154355
1148,0.3529831102772987
1149,0.49759143645928106
1150,0.7908611843035114
1151,0.8732298360643518
1152,0.7341747889740412
1153,0.8289827460905599
1154,0.4540541369118844
1155,0.9967834033036371
1156,0.9553554256901509
1157,0.6715452496162495
1158,0.32829285173811185
1159,0.6139300687900263
1160,0.1436773884512404
1161,0.6331849550923837
1162,0.7926991067523751
1163,0.6855150800863351
1164,0.7359972764802274
1165,0.9857676376217118
1166,0.7676923186041841
1167,0.9927754846872839
1168,0.793580739322042
1169,0.3674397814019215
1170,0.24777874672359113
1171,0.846899415139679
1172,0.7121648131738649
1173,0.7958821911490563
1174,0.9180688790130991
1175,0.949496796884077
1176,0.6698086383900147
1177,0.890650487409435
1178,0.9673845926013196
1179,0.8889639303937997
1180,0.14663990627539675
1181,0.5181760934326172
1182,0.9023520589848769
1183,0.5729213830416063
1184,0.2645867228257771
1185,0.9442388079480829
1186,0.43933863401437434
1187,0.7942127878561174
1188,0.025983783935433432
1189,0.8855649316015931
1190,0.7453334460923337
1191,0.5375263213663791
1192,0.8858739315609584
1193,0.8869195400495893
1194,0.7711520901283031
1195,0.5820626093681632
1196,0.5759378014975105
1197,0.978012358042972
1198,0.8091757067374393
1199,0.8662120884946671
1200,0.9940653626449767
1201,0.6941933050355155
1202,0.8201841512937217
1203,0.8970158996860751
1204,0.5287257456357977
1205,0.5375156799191347
1206,0.3237341521254487
1207,0.8738082959218921
1208,0.9720476863917776
1209,0.38671487332529686
1210,0.6277152529456044
1211,0.5913008895463392
1212,0.624565555936684
1213,0.5244529306441917
1214,0.59438776804188
1215,0.938434920111833
1216,0.412213391369663
1217,0.8183383130924545
1218,0.7814831828095581
1219,0.6227284194678893
1220,0.37623616997762566
1221,0.8463627563110884
1222,0.760708812090894
1223,0.848164401533426
1224,0.554327897693099
1225,0.6223937056898521
1226,0.48300487888676036
1227,0.97848969772229
1228,0.2532075831453444
1229,0.8077293243641116
1230,0.949496796884077
1231,0.7583986463738691
1232,0.637373923009195
1233,0.9942686743430665
1234,0.6417967369872541
1235,0.5469777176707056
1236,0.22805330852697897
1237,0.9414160630440469
1238,0.6314040975626223
1239,0.7616377628466658
1240,0.6874967046165434
1241,0.6659927214040909
1242,0.7868763084016305
1243,0.905424410803167
1244,0.9457417339385886
1245,0.8560124450658964
1246,0.31517614861050847
1247,0.7332974777300453
1248,0.9968439213467832
1249,0.2376382804122236
1250,0.8572520095006743
1251,0.650075949074746
1252,0.4101040318364447
1253,0.9295030198124268
1254,0.4559317892812504
1255,0.5035387273403884
1256,0.9962382011933344
1257,0.07980966094966312
1258,0.6845101094564858
1259,0.7669794359831661
1260,0.8720341600616339
